dataset,id,fold,fold_seed
nafld,3456,2,20261009
nafld,3477,4,20261009
nafld,3489,5,20261009
nafld,3492,4,20261009
nafld,3498,4,20261009
nafld,3519,5,20261009
nafld,3520,4,20261009
nafld,3522,3,20261009
nafld,3526,4,20261009
nafld,3531,1,20261009
nafld,3534,1,20261009
nafld,3537,4,20261009
nafld,3547,5,20261009
nafld,3549,2,20261009
nafld,3566,1,20261009
nafld,3586,5,20261009
nafld,3592,1,20261009
nafld,3634,2,20261009
nafld,3648,3,20261009
nafld,3667,1,20261009
nafld,3669,2,20261009
nafld,3710,3,20261009
nafld,3727,5,20261009
nafld,3733,2,20261009
nafld,3785,2,20261009
nafld,3802,3,20261009
nafld,3805,4,20261009
nafld,3806,4,20261009
nafld,3818,3,20261009
nafld,3842,5,20261009
nafld,3851,1,20261009
nafld,3859,4,20261009
nafld,3881,4,20261009
nafld,3888,5,20261009
nafld,3919,4,20261009
nafld,3929,1,20261009
nafld,3934,1,20261009
nafld,3956,5,20261009
nafld,3976,1,20261009
nafld,4005,3,20261009
nafld,4016,3,20261009
nafld,4029,3,20261009
nafld,4042,5,20261009
nafld,4097,4,20261009
nafld,4108,3,20261009
nafld,4127,4,20261009
nafld,4152,2,20261009
nafld,4160,2,20261009
nafld,4171,2,20261009
nafld,4180,1,20261009
nafld,4191,3,20261009
nafld,4216,3,20261009
nafld,4233,3,20261009
nafld,4239,2,20261009
nafld,4285,3,20261009
nafld,4314,4,20261009
nafld,4323,3,20261009
nafld,4361,5,20261009
nafld,4371,2,20261009
nafld,4372,3,20261009
nafld,4416,1,20261009
nafld,4419,2,20261009
nafld,4426,1,20261009
nafld,4445,3,20261009
nafld,4447,2,20261009
nafld,4468,3,20261009
nafld,4499,3,20261009
nafld,4517,4,20261009
nafld,4534,5,20261009
nafld,4543,4,20261009
nafld,4583,4,20261009
nafld,4593,5,20261009
nafld,4608,2,20261009
nafld,4620,1,20261009
nafld,4687,5,20261009
nafld,4689,5,20261009
nafld,4690,4,20261009
nafld,4699,3,20261009
nafld,4721,3,20261009
nafld,4726,1,20261009
nafld,4746,5,20261009
nafld,4751,3,20261009
nafld,4764,1,20261009
nafld,4778,4,20261009
nafld,4789,2,20261009
nafld,4802,2,20261009
nafld,4804,1,20261009
nafld,4811,1,20261009
nafld,4816,3,20261009
nafld,4836,3,20261009
nafld,4859,1,20261009
nafld,4881,2,20261009
nafld,4887,4,20261009
nafld,4925,4,20261009
nafld,4927,1,20261009
nafld,4929,3,20261009
nafld,4936,5,20261009
nafld,4940,2,20261009
nafld,4957,3,20261009
nafld,4981,2,20261009
nafld,4995,2,20261009
nafld,4996,2,20261009
nafld,4999,2,20261009
nafld,5006,2,20261009
nafld,5041,1,20261009
nafld,5046,2,20261009
nafld,5059,5,20261009
nafld,5061,4,20261009
nafld,5062,1,20261009
nafld,5065,2,20261009
nafld,5069,2,20261009
nafld,5071,4,20261009
nafld,5092,4,20261009
nafld,5100,3,20261009
nafld,5101,4,20261009
nafld,5108,2,20261009
nafld,5128,3,20261009
nafld,5129,5,20261009
nafld,5143,4,20261009
nafld,5148,5,20261009
nafld,5172,1,20261009
nafld,5182,2,20261009
nafld,5184,4,20261009
nafld,5205,4,20261009
nafld,5206,2,20261009
nafld,5209,2,20261009
nafld,5226,1,20261009
nafld,5229,4,20261009
nafld,5242,4,20261009
nafld,5258,3,20261009
nafld,5271,3,20261009
nafld,5322,2,20261009
nafld,5327,3,20261009
nafld,5331,1,20261009
nafld,5341,2,20261009
nafld,5349,2,20261009
nafld,5413,4,20261009
nafld,5458,4,20261009
nafld,5462,1,20261009
nafld,5472,4,20261009
nafld,5485,4,20261009
nafld,5496,3,20261009
nafld,5553,1,20261009
nafld,5562,1,20261009
nafld,5599,1,20261009
nafld,5601,5,20261009
nafld,5636,3,20261009
nafld,5648,2,20261009
nafld,5681,3,20261009
nafld,5682,3,20261009
nafld,5693,5,20261009
nafld,5698,3,20261009
nafld,5702,1,20261009
nafld,5768,3,20261009
nafld,5778,2,20261009
nafld,5792,4,20261009
nafld,5800,2,20261009
nafld,5819,4,20261009
nafld,5824,1,20261009
nafld,5836,1,20261009
nafld,5868,5,20261009
nafld,5880,1,20261009
nafld,5887,2,20261009
nafld,5906,3,20261009
nafld,5931,3,20261009
nafld,5968,5,20261009
nafld,5977,1,20261009
nafld,5991,3,20261009
nafld,6004,5,20261009
nafld,6005,4,20261009
nafld,6010,4,20261009
nafld,6022,3,20261009
nafld,6030,5,20261009
nafld,6057,1,20261009
nafld,6060,2,20261009
nafld,6065,5,20261009
nafld,6100,4,20261009
nafld,6127,4,20261009
nafld,6134,1,20261009
nafld,6146,4,20261009
nafld,6149,1,20261009
nafld,6193,4,20261009
nafld,6206,4,20261009
nafld,6218,4,20261009
nafld,6272,1,20261009
nafld,6282,5,20261009
nafld,6304,5,20261009
nafld,6313,4,20261009
nafld,6346,2,20261009
nafld,6351,4,20261009
nafld,6381,1,20261009
nafld,6390,1,20261009
nafld,6401,2,20261009
nafld,6412,3,20261009
nafld,6419,3,20261009
nafld,6442,1,20261009
nafld,6461,3,20261009
nafld,6465,5,20261009
nafld,6483,5,20261009
nafld,6497,2,20261009
nafld,6500,3,20261009
nafld,6507,4,20261009
nafld,6512,3,20261009
nafld,6597,1,20261009
nafld,6598,3,20261009
nafld,6600,1,20261009
nafld,6633,4,20261009
nafld,6660,3,20261009
nafld,6672,1,20261009
nafld,6676,5,20261009
nafld,6695,4,20261009
nafld,6696,1,20261009
nafld,6709,1,20261009
nafld,6715,4,20261009
nafld,6720,1,20261009
nafld,6725,1,20261009
nafld,6749,1,20261009
nafld,6775,2,20261009
nafld,6854,1,20261009
nafld,6860,2,20261009
nafld,6862,3,20261009
nafld,6872,1,20261009
nafld,6882,5,20261009
nafld,6904,4,20261009
nafld,6915,4,20261009
nafld,6935,5,20261009
nafld,6937,3,20261009
nafld,6963,4,20261009
nafld,6969,4,20261009
nafld,6972,3,20261009
nafld,6989,1,20261009
nafld,6992,1,20261009
nafld,6994,2,20261009
nafld,7005,5,20261009
nafld,7006,3,20261009
nafld,7019,4,20261009
nafld,7072,2,20261009
nafld,7084,1,20261009
nafld,7111,1,20261009
nafld,7122,5,20261009
nafld,7139,1,20261009
nafld,7140,2,20261009
nafld,7159,3,20261009
nafld,7215,4,20261009
nafld,7218,1,20261009
nafld,7237,4,20261009
nafld,7244,3,20261009
nafld,7260,2,20261009
nafld,7282,2,20261009
nafld,7283,3,20261009
nafld,7284,2,20261009
nafld,7289,2,20261009
nafld,7308,3,20261009
nafld,7327,4,20261009
nafld,7361,4,20261009
nafld,7364,4,20261009
nafld,7380,2,20261009
nafld,7386,4,20261009
nafld,7394,3,20261009
nafld,7416,5,20261009
nafld,7445,2,20261009
nafld,7450,5,20261009
nafld,7451,1,20261009
nafld,7464,2,20261009
nafld,7474,1,20261009
nafld,7476,2,20261009
nafld,7501,1,20261009
nafld,7547,2,20261009
nafld,7556,4,20261009
nafld,7579,3,20261009
nafld,7608,1,20261009
nafld,7615,1,20261009
nafld,7638,2,20261009
nafld,7639,4,20261009
nafld,7662,1,20261009
nafld,7688,4,20261009
nafld,7694,4,20261009
nafld,7727,5,20261009
nafld,7732,4,20261009
nafld,7742,5,20261009
nafld,7849,4,20261009
nafld,7862,2,20261009
nafld,7900,5,20261009
nafld,7928,3,20261009
nafld,7940,5,20261009
nafld,7951,2,20261009
nafld,7957,1,20261009
nafld,7982,5,20261009
nafld,7993,4,20261009
nafld,7997,4,20261009
nafld,8002,3,20261009
nafld,8018,4,20261009
nafld,8020,2,20261009
nafld,8033,5,20261009
nafld,8091,3,20261009
nafld,8095,2,20261009
nafld,8106,3,20261009
nafld,8123,1,20261009
nafld,8124,4,20261009
nafld,8130,5,20261009
nafld,8142,1,20261009
nafld,8150,3,20261009
nafld,8155,2,20261009
nafld,8171,4,20261009
nafld,8215,5,20261009
nafld,8236,4,20261009
nafld,8237,5,20261009
nafld,8239,2,20261009
nafld,8251,4,20261009
nafld,8266,3,20261009
nafld,8267,4,20261009
nafld,8269,5,20261009
nafld,8275,1,20261009
nafld,8313,2,20261009
nafld,8327,3,20261009
nafld,8330,5,20261009
nafld,8343,1,20261009
nafld,8350,3,20261009
nafld,8357,5,20261009
nafld,8362,5,20261009
nafld,8392,3,20261009
nafld,8396,5,20261009
nafld,8399,3,20261009
nafld,8409,5,20261009
nafld,8413,4,20261009
nafld,8427,4,20261009
nafld,8430,4,20261009
nafld,8450,1,20261009
nafld,8458,3,20261009
nafld,8460,4,20261009
nafld,8486,4,20261009
nafld,8492,5,20261009
nafld,8496,5,20261009
nafld,8510,5,20261009
nafld,8569,2,20261009
nafld,8590,5,20261009
nafld,8630,2,20261009
nafld,8631,1,20261009
nafld,8638,4,20261009
nafld,8666,3,20261009
nafld,8691,2,20261009
nafld,8699,2,20261009
nafld,8701,4,20261009
nafld,8709,5,20261009
nafld,8715,2,20261009
nafld,8742,1,20261009
nafld,8747,1,20261009
nafld,8754,3,20261009
nafld,8762,1,20261009
nafld,8782,5,20261009
nafld,8806,3,20261009
nafld,8813,5,20261009
nafld,8835,5,20261009
nafld,8867,2,20261009
nafld,8873,2,20261009
nafld,8910,2,20261009
nafld,8917,1,20261009
nafld,8920,4,20261009
nafld,8952,5,20261009
nafld,8991,4,20261009
nafld,9012,1,20261009
nafld,9017,1,20261009
nafld,9021,1,20261009
nafld,9023,2,20261009
nafld,9030,5,20261009
nafld,9035,1,20261009
nafld,9048,1,20261009
nafld,9060,1,20261009
nafld,9076,1,20261009
nafld,9092,2,20261009
nafld,9104,3,20261009
nafld,9106,1,20261009
nafld,9124,2,20261009
nafld,9131,4,20261009
nafld,9181,1,20261009
nafld,9186,4,20261009
nafld,9203,2,20261009
nafld,9216,3,20261009
nafld,9238,2,20261009
nafld,9245,4,20261009
nafld,9251,1,20261009
nafld,9255,3,20261009
nafld,9257,1,20261009
nafld,9279,5,20261009
nafld,9286,5,20261009
nafld,9287,4,20261009
nafld,9330,2,20261009
nafld,9333,3,20261009
nafld,9338,5,20261009
nafld,9355,3,20261009
nafld,9356,3,20261009
nafld,9365,1,20261009
nafld,9368,3,20261009
nafld,9410,5,20261009
nafld,9412,2,20261009
nafld,9439,5,20261009
nafld,9444,1,20261009
nafld,9446,1,20261009
nafld,9447,1,20261009
nafld,9448,3,20261009
nafld,9450,4,20261009
nafld,9453,2,20261009
nafld,9455,1,20261009
nafld,9522,4,20261009
nafld,9526,5,20261009
nafld,9531,1,20261009
nafld,9546,4,20261009
nafld,9547,5,20261009
nafld,9550,4,20261009
nafld,9618,5,20261009
nafld,9625,5,20261009
nafld,9639,4,20261009
nafld,9655,4,20261009
nafld,9674,3,20261009
nafld,9684,2,20261009
nafld,9775,5,20261009
nafld,9815,5,20261009
nafld,9823,4,20261009
nafld,9864,3,20261009
nafld,9868,3,20261009
nafld,9877,1,20261009
nafld,9892,1,20261009
nafld,9893,4,20261009
nafld,9896,5,20261009
nafld,9903,1,20261009
nafld,9910,3,20261009
nafld,9921,2,20261009
nafld,9938,2,20261009
nafld,9950,4,20261009
nafld,9977,1,20261009
nafld,9988,4,20261009
nafld,10016,4,20261009
nafld,10026,3,20261009
nafld,10035,2,20261009
nafld,10061,4,20261009
nafld,10064,5,20261009
nafld,10074,4,20261009
nafld,10082,4,20261009
nafld,10095,2,20261009
nafld,10096,4,20261009
nafld,10101,3,20261009
nafld,10120,3,20261009
nafld,10141,5,20261009
nafld,10176,4,20261009
nafld,10194,2,20261009
nafld,10208,5,20261009
nafld,10211,5,20261009
nafld,10225,3,20261009
nafld,10245,3,20261009
nafld,10252,1,20261009
nafld,10253,4,20261009
nafld,10255,1,20261009
nafld,10271,2,20261009
nafld,10272,5,20261009
nafld,10294,1,20261009
nafld,10297,3,20261009
nafld,10324,1,20261009
nafld,10337,4,20261009
nafld,10347,5,20261009
nafld,10350,4,20261009
nafld,10356,5,20261009
nafld,10380,1,20261009
nafld,10386,4,20261009
nafld,10417,3,20261009
nafld,10430,5,20261009
nafld,10443,1,20261009
nafld,10449,5,20261009
nafld,10462,1,20261009
nafld,10465,5,20261009
nafld,10477,4,20261009
nafld,10478,5,20261009
nafld,10487,4,20261009
nafld,10492,2,20261009
nafld,10497,4,20261009
nafld,10500,5,20261009
nafld,10504,2,20261009
nafld,10540,3,20261009
nafld,10566,2,20261009
nafld,10578,1,20261009
nafld,10589,2,20261009
nafld,10599,4,20261009
nafld,10606,3,20261009
nafld,10612,1,20261009
nafld,10618,1,20261009
nafld,10619,2,20261009
nafld,10664,3,20261009
nafld,10667,3,20261009
nafld,10674,2,20261009
nafld,10707,4,20261009
nafld,10714,4,20261009
nafld,10751,1,20261009
nafld,10753,5,20261009
nafld,10756,2,20261009
nafld,10760,4,20261009
nafld,10762,2,20261009
nafld,10767,1,20261009
nafld,10785,3,20261009
nafld,10818,4,20261009
nafld,10849,1,20261009
nafld,10858,1,20261009
nafld,10860,3,20261009
nafld,10861,3,20261009
nafld,10876,5,20261009
nafld,10885,3,20261009
nafld,10895,1,20261009
nafld,10897,3,20261009
nafld,10911,2,20261009
nafld,10943,5,20261009
nafld,10949,2,20261009
nafld,10951,3,20261009
nafld,10952,3,20261009
nafld,10989,3,20261009
nafld,11014,1,20261009
nafld,11018,5,20261009
nafld,11042,3,20261009
nafld,11076,2,20261009
nafld,11078,1,20261009
nafld,11107,3,20261009
nafld,11117,5,20261009
nafld,11137,1,20261009
nafld,11157,5,20261009
nafld,11160,1,20261009
nafld,11167,4,20261009
nafld,11177,2,20261009
nafld,11184,2,20261009
nafld,11191,5,20261009
nafld,11193,5,20261009
nafld,11202,4,20261009
nafld,11213,1,20261009
nafld,11215,5,20261009
nafld,11237,1,20261009
nafld,11241,2,20261009
nafld,11248,2,20261009
nafld,11261,5,20261009
nafld,11265,5,20261009
nafld,11285,1,20261009
nafld,11320,3,20261009
nafld,11350,5,20261009
nafld,11351,4,20261009
nafld,11370,3,20261009
nafld,11392,4,20261009
nafld,11402,1,20261009
nafld,11414,2,20261009
nafld,11455,2,20261009
nafld,11467,5,20261009
nafld,11476,1,20261009
nafld,11502,3,20261009
nafld,11513,3,20261009
nafld,11522,5,20261009
nafld,11524,3,20261009
nafld,11528,4,20261009
nafld,11532,5,20261009
nafld,11537,4,20261009
nafld,11548,3,20261009
nafld,11554,5,20261009
nafld,11576,4,20261009
nafld,11590,3,20261009
nafld,11609,1,20261009
nafld,11671,1,20261009
nafld,11672,3,20261009
nafld,11685,5,20261009
nafld,11698,4,20261009
nafld,11711,2,20261009
nafld,11716,5,20261009
nafld,11723,1,20261009
nafld,11731,3,20261009
nafld,11753,5,20261009
nafld,11754,3,20261009
nafld,11760,5,20261009
nafld,11761,3,20261009
nafld,11766,5,20261009
nafld,11777,1,20261009
nafld,11779,5,20261009
nafld,11786,1,20261009
nafld,11795,4,20261009
nafld,11834,5,20261009
nafld,11844,5,20261009
nafld,11859,2,20261009
nafld,11878,5,20261009
nafld,11907,1,20261009
nafld,11928,2,20261009
nafld,11961,5,20261009
nafld,11972,4,20261009
nafld,11984,3,20261009
nafld,11992,4,20261009
nafld,11994,1,20261009
nafld,12004,3,20261009
nafld,12007,5,20261009
nafld,12008,2,20261009
nafld,12017,4,20261009
nafld,12038,4,20261009
nafld,12069,5,20261009
nafld,12078,2,20261009
nafld,12139,3,20261009
nafld,12164,2,20261009
nafld,12183,3,20261009
nafld,12207,5,20261009
nafld,12215,4,20261009
nafld,12216,5,20261009
nafld,12233,4,20261009
nafld,12247,1,20261009
nafld,12263,4,20261009
nafld,12278,4,20261009
nafld,12280,2,20261009
nafld,12281,3,20261009
nafld,12291,5,20261009
nafld,12299,2,20261009
nafld,12337,1,20261009
nafld,12339,2,20261009
nafld,12361,3,20261009
nafld,12375,1,20261009
nafld,12380,3,20261009
nafld,12412,2,20261009
nafld,12413,2,20261009
nafld,12429,2,20261009
nafld,12433,1,20261009
nafld,12448,2,20261009
nafld,12453,2,20261009
nafld,12546,1,20261009
nafld,12575,1,20261009
nafld,12581,3,20261009
nafld,12622,1,20261009
nafld,12628,2,20261009
nafld,12643,5,20261009
nafld,12657,3,20261009
nafld,12660,1,20261009
nafld,12678,2,20261009
nafld,12683,4,20261009
nafld,12691,4,20261009
nafld,12697,2,20261009
nafld,12707,2,20261009
nafld,12733,3,20261009
nafld,12736,4,20261009
nafld,12758,1,20261009
nafld,12763,3,20261009
nafld,12804,4,20261009
nafld,12805,3,20261009
nafld,12809,2,20261009
nafld,12810,1,20261009
nafld,12817,2,20261009
nafld,12827,1,20261009
nafld,12858,3,20261009
nafld,12878,2,20261009
nafld,12892,5,20261009
nafld,12910,3,20261009
nafld,12914,3,20261009
nafld,12920,1,20261009
nafld,12954,3,20261009
nafld,12983,2,20261009
nafld,13047,3,20261009
nafld,13063,4,20261009
nafld,13079,1,20261009
nafld,13102,5,20261009
nafld,13108,5,20261009
nafld,13117,5,20261009
nafld,13128,1,20261009
nafld,13141,1,20261009
nafld,13151,3,20261009
nafld,13154,2,20261009
nafld,13171,5,20261009
nafld,13183,3,20261009
nafld,13207,5,20261009
nafld,13234,3,20261009
nafld,13248,5,20261009
nafld,13267,3,20261009
nafld,13271,3,20261009
nafld,13323,4,20261009
nafld,13327,2,20261009
nafld,13332,3,20261009
nafld,13347,1,20261009
nafld,13354,1,20261009
nafld,13373,5,20261009
nafld,13431,1,20261009
nafld,13434,2,20261009
nafld,13447,3,20261009
nafld,13448,5,20261009
nafld,13452,5,20261009
nafld,13468,2,20261009
nafld,13487,1,20261009
nafld,13489,5,20261009
nafld,13510,4,20261009
nafld,13517,1,20261009
nafld,13548,3,20261009
nafld,13552,5,20261009
nafld,13566,1,20261009
nafld,13594,1,20261009
nafld,13631,1,20261009
nafld,13651,5,20261009
nafld,13667,4,20261009
nafld,13675,2,20261009
nafld,13715,1,20261009
nafld,13762,4,20261009
nafld,13774,2,20261009
nafld,13907,3,20261009
nafld,13913,3,20261009
nafld,13948,4,20261009
nafld,13968,5,20261009
nafld,13975,3,20261009
nafld,13986,2,20261009
nafld,13987,2,20261009
nafld,13992,2,20261009
nafld,13998,4,20261009
nafld,14021,1,20261009
nafld,14030,1,20261009
nafld,14033,1,20261009
nafld,14035,5,20261009
nafld,14038,2,20261009
nafld,14120,3,20261009
nafld,14139,1,20261009
nafld,14149,5,20261009
nafld,14154,5,20261009
nafld,14170,3,20261009
nafld,14174,4,20261009
nafld,14182,2,20261009
nafld,14191,1,20261009
nafld,14197,4,20261009
nafld,14203,5,20261009
nafld,14204,1,20261009
nafld,14216,2,20261009
nafld,14244,5,20261009
nafld,14259,1,20261009
nafld,14318,5,20261009
nafld,14342,2,20261009
nafld,14346,5,20261009
nafld,14352,2,20261009
nafld,14366,1,20261009
nafld,14372,2,20261009
nafld,14381,5,20261009
nafld,14390,1,20261009
nafld,14396,2,20261009
nafld,14404,3,20261009
nafld,14412,2,20261009
nafld,14413,4,20261009
nafld,14431,5,20261009
nafld,14438,3,20261009
nafld,14439,1,20261009
nafld,14466,1,20261009
nafld,14468,5,20261009
nafld,14497,2,20261009
nafld,14501,3,20261009
nafld,14509,1,20261009
nafld,14516,4,20261009
nafld,14521,2,20261009
nafld,14555,1,20261009
nafld,14602,3,20261009
nafld,14603,4,20261009
nafld,14632,2,20261009
nafld,14635,1,20261009
nafld,14658,2,20261009
nafld,14659,2,20261009
nafld,14665,5,20261009
nafld,14668,2,20261009
nafld,14685,2,20261009
nafld,14687,1,20261009
nafld,14704,1,20261009
nafld,14730,4,20261009
nafld,14751,3,20261009
nafld,14777,5,20261009
nafld,14792,3,20261009
nafld,14821,1,20261009
nafld,14828,4,20261009
nafld,14840,4,20261009
nafld,14893,5,20261009
nafld,14900,3,20261009
nafld,14901,2,20261009
nafld,14912,1,20261009
nafld,14926,4,20261009
nafld,14929,4,20261009
nafld,14939,3,20261009
nafld,14946,1,20261009
nafld,14950,4,20261009
nafld,14992,1,20261009
nafld,15012,2,20261009
nafld,15034,3,20261009
nafld,15055,3,20261009
nafld,15071,3,20261009
nafld,15075,4,20261009
nafld,15088,4,20261009
nafld,15098,1,20261009
nafld,15110,1,20261009
nafld,15126,1,20261009
nafld,15140,2,20261009
nafld,15169,1,20261009
nafld,15177,5,20261009
nafld,15180,4,20261009
nafld,15202,1,20261009
nafld,15207,3,20261009
nafld,15214,5,20261009
nafld,15238,1,20261009
nafld,15283,4,20261009
nafld,15296,1,20261009
nafld,15331,1,20261009
nafld,15345,5,20261009
nafld,15350,3,20261009
nafld,15351,5,20261009
nafld,15367,4,20261009
nafld,15374,1,20261009
nafld,15412,1,20261009
nafld,15431,2,20261009
nafld,15471,1,20261009
nafld,15496,1,20261009
nafld,15513,5,20261009
nafld,15522,2,20261009
nafld,15547,3,20261009
nafld,15554,2,20261009
nafld,15557,4,20261009
nafld,15581,4,20261009
nafld,15585,2,20261009
nafld,15596,3,20261009
nafld,15601,2,20261009
nafld,15602,1,20261009
nafld,15625,2,20261009
nafld,15646,1,20261009
nafld,15652,4,20261009
nafld,15670,2,20261009
nafld,15688,3,20261009
nafld,15702,1,20261009
nafld,15712,1,20261009
nafld,15717,4,20261009
nafld,15724,1,20261009
nafld,15728,5,20261009
nafld,15737,3,20261009
nafld,15749,2,20261009
nafld,15763,5,20261009
nafld,15800,5,20261009
nafld,15842,4,20261009
nafld,15843,1,20261009
nafld,15859,1,20261009
nafld,15896,5,20261009
nafld,15899,4,20261009
nafld,15906,1,20261009
nafld,15932,2,20261009
nafld,15935,3,20261009
nafld,15955,4,20261009
nafld,15996,5,20261009
nafld,16001,4,20261009
nafld,16016,2,20261009
nafld,16020,2,20261009
nafld,16024,3,20261009
nafld,16031,4,20261009
nafld,16041,3,20261009
nafld,16060,5,20261009
nafld,16064,2,20261009
nafld,16066,2,20261009
nafld,16067,1,20261009
nafld,16103,5,20261009
nafld,16107,2,20261009
nafld,16109,3,20261009
nafld,16156,5,20261009
nafld,16164,2,20261009
nafld,16231,5,20261009
nafld,16257,4,20261009
nafld,16275,3,20261009
nafld,16280,4,20261009
nafld,16297,3,20261009
nafld,16303,3,20261009
nafld,16305,4,20261009
nafld,16327,2,20261009
nafld,16330,4,20261009
nafld,16360,2,20261009
nafld,16366,2,20261009
nafld,16369,4,20261009
nafld,16397,4,20261009
nafld,16403,2,20261009
nafld,16467,5,20261009
nafld,16477,2,20261009
nafld,16491,3,20261009
nafld,16501,2,20261009
nafld,16507,4,20261009
nafld,16513,3,20261009
nafld,16527,4,20261009
nafld,16529,4,20261009
nafld,16535,2,20261009
nafld,16539,2,20261009
nafld,16540,1,20261009
nafld,16550,1,20261009
nafld,16569,5,20261009
nafld,16595,3,20261009
nafld,16604,2,20261009
nafld,16632,1,20261009
nafld,16653,5,20261009
nafld,16683,5,20261009
nafld,16700,4,20261009
nafld,16708,2,20261009
nafld,16730,1,20261009
nafld,16765,2,20261009
nafld,16770,4,20261009
nafld,16788,3,20261009
nafld,16793,2,20261009
nafld,16796,1,20261009
nafld,16798,1,20261009
nafld,16804,3,20261009
nafld,16814,2,20261009
nafld,16819,5,20261009
nafld,16831,3,20261009
nafld,16848,3,20261009
nafld,16853,3,20261009
nafld,16864,5,20261009
nafld,16865,1,20261009
nafld,16873,2,20261009
nafld,16874,3,20261009
nafld,16880,3,20261009
nafld,16892,2,20261009
nafld,16896,3,20261009
nafld,16928,2,20261009
nafld,16950,1,20261009
nafld,16955,5,20261009
nafld,16971,3,20261009
nafld,16974,5,20261009
nafld,16990,2,20261009
nafld,17001,4,20261009
nafld,17005,1,20261009
nafld,17008,3,20261009
nafld,17033,4,20261009
nafld,17037,3,20261009
nafld,17042,1,20261009
nafld,17043,4,20261009
nafld,17062,4,20261009
nafld,17097,2,20261009
nafld,17113,5,20261009
nafld,17124,1,20261009
nafld,17180,1,20261009
nafld,17212,4,20261009
nafld,17220,3,20261009
nafld,17254,5,20261009
nafld,17279,5,20261009
nafld,17294,1,20261009
nafld,17296,2,20261009
nafld,17319,1,20261009
nafld,17322,5,20261009
nafld,17332,1,20261009
nafld,17347,1,20261009
nafld,17356,3,20261009
nafld,17440,1,20261009
nafld,17468,4,20261009
nafld,17470,3,20261009
nafld,17474,1,20261009
nafld,17477,3,20261009
nafld,17486,4,20261009
nafld,17492,2,20261009
nafld,17513,4,20261009
nafld,17518,4,20261009
nafld,17527,5,20261009
nafld,17555,2,20261009
nafld,17566,2,20261009
pbcseq,5,2,20261110
pbcseq,38,5,20261110
pbcseq,42,5,20261110
pbcseq,44,2,20261110
pbcseq,54,5,20261110
pbcseq,68,3,20261110
pbcseq,72,1,20261110
pbcseq,73,4,20261110
pbcseq,90,3,20261110
pbcseq,93,1,20261110
pbcseq,98,4,20261110
pbcseq,105,2,20261110
pbcseq,110,4,20261110
pbcseq,120,5,20261110
pbcseq,146,5,20261110
pbcseq,150,5,20261110
pbcseq,158,2,20261110
pbcseq,184,4,20261110
pbcseq,198,1,20261110
pbcseq,200,4,20261110
pbcseq,203,1,20261110
pbcseq,218,4,20261110
pbcseq,224,4,20261110
pbcseq,225,5,20261110
pbcseq,228,1,20261110
pbcseq,230,3,20261110
pbcseq,234,3,20261110
pbcseq,236,5,20261110
pbcseq,254,5,20261110
pbcseq,255,5,20261110
pbcseq,272,2,20261110
pbcseq,275,3,20261110
pbcseq,277,1,20261110
pbcseq,286,4,20261110
pbcseq,299,1,20261110
pbcseq,302,1,20261110
pbcseq,304,1,20261110
pbcseq,311,5,20261110
pbcseq,13,3,20261110
pbcseq,16,4,20261110
pbcseq,19,5,20261110
pbcseq,24,3,20261110
pbcseq,25,3,20261110
pbcseq,31,1,20261110
pbcseq,35,4,20261110
pbcseq,40,3,20261110
pbcseq,43,3,20261110
pbcseq,45,2,20261110
pbcseq,46,3,20261110
pbcseq,47,2,20261110
pbcseq,48,4,20261110
pbcseq,58,3,20261110
pbcseq,61,2,20261110
pbcseq,65,3,20261110
pbcseq,66,4,20261110
pbcseq,69,2,20261110
pbcseq,71,3,20261110
pbcseq,77,3,20261110
pbcseq,78,1,20261110
pbcseq,79,1,20261110
pbcseq,85,2,20261110
pbcseq,96,2,20261110
pbcseq,99,2,20261110
pbcseq,101,4,20261110
pbcseq,104,4,20261110
pbcseq,109,2,20261110
pbcseq,115,5,20261110
pbcseq,117,1,20261110
pbcseq,118,1,20261110
pbcseq,125,2,20261110
pbcseq,127,2,20261110
pbcseq,132,3,20261110
pbcseq,134,2,20261110
pbcseq,135,3,20261110
pbcseq,139,4,20261110
pbcseq,141,4,20261110
pbcseq,153,5,20261110
pbcseq,155,2,20261110
pbcseq,157,2,20261110
pbcseq,161,3,20261110
pbcseq,166,1,20261110
pbcseq,168,4,20261110
pbcseq,170,2,20261110
pbcseq,172,3,20261110
pbcseq,179,4,20261110
pbcseq,180,1,20261110
pbcseq,181,2,20261110
pbcseq,185,1,20261110
pbcseq,194,4,20261110
pbcseq,197,1,20261110
pbcseq,205,2,20261110
pbcseq,210,3,20261110
pbcseq,212,3,20261110
pbcseq,219,5,20261110
pbcseq,245,5,20261110
pbcseq,249,5,20261110
pbcseq,269,2,20261110
pbcseq,273,3,20261110
pbcseq,274,5,20261110
pbcseq,280,4,20261110
pbcseq,284,1,20261110
pbcseq,285,1,20261110
pbcseq,288,4,20261110
pbcseq,301,1,20261110
pbcseq,2,1,20261110
pbcseq,4,5,20261110
pbcseq,7,4,20261110
pbcseq,11,4,20261110
pbcseq,20,2,20261110
pbcseq,32,5,20261110
pbcseq,34,1,20261110
pbcseq,36,1,20261110
pbcseq,39,2,20261110
pbcseq,50,5,20261110
pbcseq,51,1,20261110
pbcseq,57,2,20261110
pbcseq,60,2,20261110
pbcseq,70,4,20261110
pbcseq,83,3,20261110
pbcseq,84,1,20261110
pbcseq,102,4,20261110
